dt,dt_iso,city_id,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_24h,rain_today,snow_1h,snow_3h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
1554822000,2019-04-09 15:00:00 +0000 UTC,3156529,,,,279.77,278.15,280.93,1020,,,24,5,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554825600,2019-04-09 16:00:00 +0000 UTC,3156529,,,,279.83,278.71,280.93,1020,,,28,6,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554829200,2019-04-09 17:00:00 +0000 UTC,3156529,,,,278.62,277.04,280.37,1020,,,20,6,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554832800,2019-04-09 18:00:00 +0000 UTC,3156529,,,,277.63,276.48,279.15,1020,,,20,6,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554836400,2019-04-09 19:00:00 +0000 UTC,3156529,,,,276.04,274.82,277.59,1021,,,23,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554840000,2019-04-09 20:00:00 +0000 UTC,3156529,,,,274.21,272.04,275.93,1022,,,27,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554843600,2019-04-09 21:00:00 +0000 UTC,3156529,,,,273.67,271.48,275.15,1022,,,29,3,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554847200,2019-04-09 22:00:00 +0000 UTC,3156529,,,,273.42,270.93,275.37,1023,,,37,3,10,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554850800,2019-04-09 23:00:00 +0000 UTC,3156529,,,,272.95,272.15,274.26,1024,,,54,2,10,,,,,,,,,12,801,Clouds,few clouds,02n
1554854400,2019-04-10 00:00:00 +0000 UTC,3156529,,,,273.01,272.04,273.71,1024,,,58,2,350,,,,,,,,,12,801,Clouds,few clouds,02n
1554858000,2019-04-10 01:00:00 +0000 UTC,3156529,,,,273.07,272.04,274.26,1025,,,63,3,20,,,,,,,,,12,801,Clouds,few clouds,02n
1554861600,2019-04-10 02:00:00 +0000 UTC,3156529,,,,273.06,272.04,274.26,1025,,,94,3,10,,,,,,,,,36,802,Clouds,scattered clouds,03n
1554865200,2019-04-10 03:00:00 +0000 UTC,3156529,,,,272.58,271.15,273.71,1025,,,68,3,350,,,,,,,,,36,802,Clouds,scattered clouds,03n
1554868800,2019-04-10 04:00:00 +0000 UTC,3156529,,,,272.3,271.15,273.15,1025,,,68,3,360,,,,,,,,,36,802,Clouds,scattered clouds,03n
1554872400,2019-04-10 05:00:00 +0000 UTC,3156529,,,,272.52,272.04,273.15,1026,,,68,4,10,,,,,,,,,44,802,Clouds,scattered clouds,03d
1554876000,2019-04-10 06:00:00 +0000 UTC,3156529,,,,272.83,272.04,274.26,1026,,,68,3,350,,,,,,,,,44,802,Clouds,scattered clouds,03d
1554879600,2019-04-10 07:00:00 +0000 UTC,3156529,,,,273.52,273.15,274.26,1026,,,89,4,20,,,,,,,,,32,802,Clouds,scattered clouds,03d
1554883200,2019-04-10 08:00:00 +0000 UTC,3156529,,,,274.47,273.71,275.93,1026,,,55,4,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554886800,2019-04-10 09:00:00 +0000 UTC,3156529,,,,275.48,274.26,277.04,1026,,,55,6,20,,,,,,,,,20,801,Clouds,few clouds,02d
1554890400,2019-04-10 10:00:00 +0000 UTC,3156529,,,,276.63,275.15,278.15,1026,,,51,5,10,,,,,,,,,20,801,Clouds,few clouds,02d
1554894000,2019-04-10 11:00:00 +0000 UTC,3156529,,,,276.97,274.82,278.15,1026,,,41,5,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554897600,2019-04-10 12:00:00 +0000 UTC,3156529,,,,277.83,276.48,279.26,1026,,,38,5,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554901200,2019-04-10 13:00:00 +0000 UTC,3156529,,,,278.49,277.15,279.26,1025,,,35,3,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554904800,2019-04-10 14:00:00 +0000 UTC,3156529,,,,279.03,278.15,279.82,1025,,,33,4,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554908400,2019-04-10 15:00:00 +0000 UTC,3156529,,,,279.39,278.15,280.93,1025,,,33,3,350,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554912000,2019-04-10 16:00:00 +0000 UTC,3156529,,,,279.24,278.71,279.82,1025,,,33,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554915600,2019-04-10 17:00:00 +0000 UTC,3156529,,,,278.61,278.15,279.26,1025,,,33,5,340,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554919200,2019-04-10 18:00:00 +0000 UTC,3156529,,,,277.41,275.93,279.15,1025,,,33,4,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554922800,2019-04-10 19:00:00 +0000 UTC,3156529,,,,275.58,273.15,277.15,1025,,,41,2,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554926400,2019-04-10 20:00:00 +0000 UTC,3156529,,,,274.8,272.59,276.48,1026,,,44,2,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554930000,2019-04-10 21:00:00 +0000 UTC,3156529,,,,274.26,271.48,276.48,1026,,,51,2,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1554933600,2019-04-10 22:00:00 +0000 UTC,3156529,,,,273.63,271.48,275.15,1027,,,51,2,40,,,,,,,,,75,803,Clouds,broken clouds,04n
1554937200,2019-04-10 23:00:00 +0000 UTC,3156529,,,,272.87,270.93,274.26,1027,,,93,1,20,,,,,,,,,80,803,Clouds,broken clouds,04n
1554940800,2019-04-11 00:00:00 +0000 UTC,3156529,,,,272.68,270.93,273.71,1027,,,93,1,20,,,,,,,,,80,803,Clouds,broken clouds,04n
1554944400,2019-04-11 01:00:00 +0000 UTC,3156529,,,,272.43,270.37,273.15,1028,,,58,2,30,,,,,,,,,80,803,Clouds,broken clouds,04n
1554948000,2019-04-11 02:00:00 +0000 UTC,3156529,,,,272.02,269.82,273.15,1028,,,63,2,60,,,,,,,,,68,803,Clouds,broken clouds,04n
1554951600,2019-04-11 03:00:00 +0000 UTC,3156529,,,,271.83,269.26,273.15,1028,,,63,1,40,,,,,,,,,68,803,Clouds,broken clouds,04n
1554955200,2019-04-11 04:00:00 +0000 UTC,3156529,,,,271.58,269.26,273.15,1029,,,63,2,20,,,,,,,,,68,803,Clouds,broken clouds,04n
1554958800,2019-04-11 05:00:00 +0000 UTC,3156529,,,,271.39,269.82,272.59,1030,,,68,2,350,,,,,,,,,56,803,Clouds,broken clouds,04d
1554962400,2019-04-11 06:00:00 +0000 UTC,3156529,,,,272.19,270.37,274.26,1030,,,68,2,360,,,,,,,,,56,803,Clouds,broken clouds,04d
1554966000,2019-04-11 07:00:00 +0000 UTC,3156529,,,,273.22,272.04,274.82,1030,,,63,2,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554969600,2019-04-11 08:00:00 +0000 UTC,3156529,,,,275.07,273.15,277.04,1030,,,80,1,30,,,,,,,,,40,802,Clouds,scattered clouds,03d
1554973200,2019-04-11 09:00:00 +0000 UTC,3156529,,,,276.63,275.15,278.15,1031,,,59,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554976800,2019-04-11 10:00:00 +0000 UTC,3156529,,,,277.16,275.93,278.71,1031,,,48,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1554980400,2019-04-11 11:00:00 +0000 UTC,3156529,,,,277.54,276.15,279.26,1031,,,51,1,0,0.9,,,,,,,,75,521,Rain,proximity shower rain,09d
1554984000,2019-04-11 12:00:00 +0000 UTC,3156529,,,,277.85,275.37,279.82,1031,,,44,3,70,0.9,,,,,,,,40,600,Snow,light snow,13d
1554984000,2019-04-11 12:00:00 +0000 UTC,3156529,,,,277.85,275.37,279.82,1031,,,44,3,70,0.9,,,,,,,,40,521,Rain,proximity shower rain,09d
1554987600,2019-04-11 13:00:00 +0000 UTC,3156529,,,,278.58,277.04,279.82,1031,,,41,3,320,0.9,,,,,,,,75,521,Rain,proximity shower rain,09d
1554991200,2019-04-11 14:00:00 +0000 UTC,3156529,,,,278.95,277.04,280.93,1030,,,41,1,0,,,,,,,,,75,803,Clouds,broken clouds,04d
1554994800,2019-04-11 15:00:00 +0000 UTC,3156529,,,,279.37,278.15,280.37,1030,,,32,2,290,,,,,,,,,20,801,Clouds,few clouds,02d
1554998400,2019-04-11 16:00:00 +0000 UTC,3156529,,,,279.51,278.15,280.37,1030,,,33,2,290,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555002000,2019-04-11 17:00:00 +0000 UTC,3156529,,,,278.52,277.04,279.82,1030,,,35,3,230,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555005600,2019-04-11 18:00:00 +0000 UTC,3156529,,,,276.94,275.37,278.15,1030,,,35,2,260,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555009200,2019-04-11 19:00:00 +0000 UTC,3156529,,,,275.05,273.15,276.48,1030,,,55,3,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555012800,2019-04-11 20:00:00 +0000 UTC,3156529,,,,273.91,272.04,276.48,1030,,,64,3,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555016400,2019-04-11 21:00:00 +0000 UTC,3156529,,,,272.99,270.93,275.37,1031,,,64,2,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555020000,2019-04-11 22:00:00 +0000 UTC,3156529,,,,271.79,270.37,273.15,1031,,,74,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555023600,2019-04-11 23:00:00 +0000 UTC,3156529,,,,270.96,268.71,272.59,1031,,,86,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555027200,2019-04-12 00:00:00 +0000 UTC,3156529,,,,270.71,268.71,273.71,1032,,,85,1,40,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555030800,2019-04-12 01:00:00 +0000 UTC,3156529,,,,270.4,268.15,273.15,1032,,,73,2,330,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555034400,2019-04-12 02:00:00 +0000 UTC,3156529,,,,270.08,267.59,273.15,1032,,,73,1,350,,,,,,,,,8,800,Clear,sky is clear,02n
1555038000,2019-04-12 03:00:00 +0000 UTC,3156529,,,,269.95,267.04,272.59,1032,,,68,2,350,,,,,,,,,8,800,Clear,sky is clear,02n
1555041600,2019-04-12 04:00:00 +0000 UTC,3156529,,,,269.52,267.04,272.59,1032,,,62,2,350,,,,,,,,,8,800,Clear,sky is clear,02n
1555045200,2019-04-12 05:00:00 +0000 UTC,3156529,,,,269.68,267.04,272.59,1032,,,73,1,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555048800,2019-04-12 06:00:00 +0000 UTC,3156529,,,,271.17,268.15,274.26,1033,,,63,2,330,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555052400,2019-04-12 07:00:00 +0000 UTC,3156529,,,,272.76,270.93,275.93,1033,,,63,2,330,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555056000,2019-04-12 08:00:00 +0000 UTC,3156529,,,,275.2,273.15,276.48,1033,,,51,2,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555059600,2019-04-12 09:00:00 +0000 UTC,3156529,,,,278.21,276.48,279.82,1033,,,41,2,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555063200,2019-04-12 10:00:00 +0000 UTC,3156529,,,,279.12,277.59,280.93,1033,,,35,4,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555066800,2019-04-12 11:00:00 +0000 UTC,3156529,,,,280.47,279.15,282.04,1033,,,24,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555070400,2019-04-12 12:00:00 +0000 UTC,3156529,,,,280.88,279.82,282.04,1032,,,19,2,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555074000,2019-04-12 13:00:00 +0000 UTC,3156529,,,,281.69,280.15,282.59,1032,,,21,3,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555077600,2019-04-12 14:00:00 +0000 UTC,3156529,,,,282.02,280.93,283.15,1031,,,18,4,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555081200,2019-04-12 15:00:00 +0000 UTC,3156529,,,,282.18,280.93,283.15,1031,,,19,3,70,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555084800,2019-04-12 16:00:00 +0000 UTC,3156529,,,,282.22,281.15,283.15,1031,,,21,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555088400,2019-04-12 17:00:00 +0000 UTC,3156529,,,,281.46,280.37,282.59,1031,,,19,3,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555092000,2019-04-12 18:00:00 +0000 UTC,3156529,,,,279.99,278.15,282.15,1031,,,18,3,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555095600,2019-04-12 19:00:00 +0000 UTC,3156529,,,,277.18,273.71,280.15,1031,,,22,2,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555099200,2019-04-12 20:00:00 +0000 UTC,3156529,,,,275.89,272.04,278.15,1032,,,32,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555102800,2019-04-12 21:00:00 +0000 UTC,3156529,,,,274.58,272.04,277.59,1032,,,40,1,120,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555106400,2019-04-12 22:00:00 +0000 UTC,3156529,,,,272.86,270.37,275.15,1033,,,54,1,70,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555110000,2019-04-12 23:00:00 +0000 UTC,3156529,,,,272.19,269.82,274.15,1033,,,68,1,50,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555113600,2019-04-13 00:00:00 +0000 UTC,3156529,,,,271.69,269.26,273.15,1033,,,58,1,40,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555117200,2019-04-13 01:00:00 +0000 UTC,3156529,,,,271.51,269.26,273.71,1034,,,68,1,50,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555120800,2019-04-13 02:00:00 +0000 UTC,3156529,,,,271.14,268.71,273.15,1034,,,73,1,50,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555124400,2019-04-13 03:00:00 +0000 UTC,3156529,,,,270.99,269.15,272.59,1034,,,68,2,340,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555128000,2019-04-13 04:00:00 +0000 UTC,3156529,,,,270.99,269.15,272.59,1034,,,68,1,360,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555131600,2019-04-13 05:00:00 +0000 UTC,3156529,,,,271.11,269.15,273.15,1035,,,62,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555135200,2019-04-13 06:00:00 +0000 UTC,3156529,,,,272.74,270.93,274.26,1035,,,95,1,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555138800,2019-04-13 07:00:00 +0000 UTC,3156529,,,,274.21,271.48,277.04,1035,,,50,2,10,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555142400,2019-04-13 08:00:00 +0000 UTC,3156529,,,,276.5,274.82,278.71,1036,,,51,2,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555146000,2019-04-13 09:00:00 +0000 UTC,3156529,,,,278.63,276.48,280.93,1036,,,44,4,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555149600,2019-04-13 10:00:00 +0000 UTC,3156529,,,,280.06,277.59,282.04,1035,,,36,3,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555153200,2019-04-13 11:00:00 +0000 UTC,3156529,,,,281.08,279.82,282.59,1035,,,33,3,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555156800,2019-04-13 12:00:00 +0000 UTC,3156529,,,,281.76,280.37,283.15,1035,,,31,4,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555160400,2019-04-13 13:00:00 +0000 UTC,3156529,,,,282.47,281.15,284.26,1034,,,29,3,360,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555164000,2019-04-13 14:00:00 +0000 UTC,3156529,,,,282.92,282.04,284.82,1034,,,25,4,70,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555167600,2019-04-13 15:00:00 +0000 UTC,3156529,,,,283.36,282.15,284.82,1033,,,21,3,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555171200,2019-04-13 16:00:00 +0000 UTC,3156529,,,,283.63,282.59,284.26,1033,,,21,4,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555174800,2019-04-13 17:00:00 +0000 UTC,3156529,,,,282.89,282.04,284.26,1032,,,25,3,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555178400,2019-04-13 18:00:00 +0000 UTC,3156529,,,,280.91,279.26,282.59,1033,,,31,3,140,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555182000,2019-04-13 19:00:00 +0000 UTC,3156529,,,,279.19,277.59,281.15,1033,,,28,2,160,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555185600,2019-04-13 20:00:00 +0000 UTC,3156529,,,,276.86,273.71,279.26,1034,,,41,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555189200,2019-04-13 21:00:00 +0000 UTC,3156529,,,,275.21,271.48,278.15,1034,,,44,2,170,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555192800,2019-04-13 22:00:00 +0000 UTC,3156529,,,,273.76,271.48,276.15,1035,,,55,1,170,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555196400,2019-04-13 23:00:00 +0000 UTC,3156529,,,,272.64,270.93,274.26,1035,,,68,1,70,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555200000,2019-04-14 00:00:00 +0000 UTC,3156529,,,,272.6,270.37,275.37,1036,,,79,1,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555203600,2019-04-14 01:00:00 +0000 UTC,3156529,,,,272.01,269.82,274.82,1036,,,86,1,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555207200,2019-04-14 02:00:00 +0000 UTC,3156529,,,,271.51,269.26,273.71,1036,,,79,1,50,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555210800,2019-04-14 03:00:00 +0000 UTC,3156529,,,,271.02,268.71,273.71,1036,,,85,1,40,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555214400,2019-04-14 04:00:00 +0000 UTC,3156529,,,,270.52,268.71,272.15,1037,,,85,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555218000,2019-04-14 05:00:00 +0000 UTC,3156529,,,,271.59,270.15,273.71,1037,,,79,1,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555221600,2019-04-14 06:00:00 +0000 UTC,3156529,,,,272.73,269.82,275.37,1038,,,98,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555225200,2019-04-14 07:00:00 +0000 UTC,3156529,,,,274.29,271.48,276.48,1038,,,64,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555228800,2019-04-14 08:00:00 +0000 UTC,3156529,,,,277.8,276.15,279.26,1038,,,48,1,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555232400,2019-04-14 09:00:00 +0000 UTC,3156529,,,,279.51,276.48,282.04,1038,,,39,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555236000,2019-04-14 10:00:00 +0000 UTC,3156529,,,,280.45,278.15,282.04,1037,,,39,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555239600,2019-04-14 11:00:00 +0000 UTC,3156529,,,,281.35,279.82,282.59,1037,,,33,3,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555243200,2019-04-14 12:00:00 +0000 UTC,3156529,,,,282.2,280.37,283.71,1037,,,34,2,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555246800,2019-04-14 13:00:00 +0000 UTC,3156529,,,,283.35,282.15,284.82,1036,,,31,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555250400,2019-04-14 14:00:00 +0000 UTC,3156529,,,,283.83,282.15,285.93,1036,,,27,4,70,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555254000,2019-04-14 15:00:00 +0000 UTC,3156529,,,,284,282.15,285.93,1036,,,27,3,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555257600,2019-04-14 16:00:00 +0000 UTC,3156529,,,,283.81,283.15,284.26,1035,,,27,5,90,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555261200,2019-04-14 17:00:00 +0000 UTC,3156529,,,,283.2,282.04,284.15,1035,,,27,4,80,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555264800,2019-04-14 18:00:00 +0000 UTC,3156529,,,,281.69,280.93,282.59,1035,,,31,3,130,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555268400,2019-04-14 19:00:00 +0000 UTC,3156529,,,,279.44,278.15,281.15,1036,,,31,3,120,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555272000,2019-04-14 20:00:00 +0000 UTC,3156529,,,,277.45,273.71,279.26,1036,,,38,2,190,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555275600,2019-04-14 21:00:00 +0000 UTC,3156529,,,,276.36,273.15,279.15,1037,,,38,2,170,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555279200,2019-04-14 22:00:00 +0000 UTC,3156529,,,,274.57,271.48,278.15,1037,,,51,0,220,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555282800,2019-04-14 23:00:00 +0000 UTC,3156529,,,,272.9,270.93,274.26,1037,,,68,1,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555286400,2019-04-15 00:00:00 +0000 UTC,3156529,,,,272.35,270.37,274.15,1038,,,79,2,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555290000,2019-04-15 01:00:00 +0000 UTC,3156529,,,,271.85,269.82,274.15,1038,,,79,1,70,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555293600,2019-04-15 02:00:00 +0000 UTC,3156529,,,,271.45,269.82,274.15,1038,,,86,1,50,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555297200,2019-04-15 03:00:00 +0000 UTC,3156529,,,,270.92,269.15,273.15,1038,,,92,1,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555300800,2019-04-15 04:00:00 +0000 UTC,3156529,,,,270.54,268.71,272.04,1038,,,92,0,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555304400,2019-04-15 05:00:00 +0000 UTC,3156529,,,,271.97,269.82,274.82,1038,,,79,1,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555308000,2019-04-15 06:00:00 +0000 UTC,3156529,,,,272.88,269.82,275.93,1038,,,92,1,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555311600,2019-04-15 07:00:00 +0000 UTC,3156529,,,,274.34,271.48,277.59,1038,,,92,1,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555315200,2019-04-15 08:00:00 +0000 UTC,3156529,,,,278.14,276.48,280.37,1038,,,60,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555318800,2019-04-15 09:00:00 +0000 UTC,3156529,,,,280.43,277.59,282.59,1038,,,48,1,310,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555322400,2019-04-15 10:00:00 +0000 UTC,3156529,,,,282.44,279.82,284.26,1037,,,39,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555326000,2019-04-15 11:00:00 +0000 UTC,3156529,,,,283.59,281.48,285.37,1037,,,32,0,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555329600,2019-04-15 12:00:00 +0000 UTC,3156529,,,,284.1,282.04,285.93,1036,,,32,2,280,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555333200,2019-04-15 13:00:00 +0000 UTC,3156529,,,,284.69,283.15,286.48,1035,,,29,4,250,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555336800,2019-04-15 14:00:00 +0000 UTC,3156529,,,,285.06,283.15,287.04,1034,,,29,3,300,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555340400,2019-04-15 15:00:00 +0000 UTC,3156529,,,,285.54,284.15,287.04,1033,,,25,3,290,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555344000,2019-04-15 16:00:00 +0000 UTC,3156529,,,,285.12,284.15,285.93,1033,,,27,4,250,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555347600,2019-04-15 17:00:00 +0000 UTC,3156529,,,,284.78,283.15,286.48,1033,,,29,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555351200,2019-04-15 18:00:00 +0000 UTC,3156529,,,,282.58,279.82,284.26,1032,,,29,2,230,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555354800,2019-04-15 19:00:00 +0000 UTC,3156529,,,,280.17,276.48,283.15,1032,,,36,2,190,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555358400,2019-04-15 20:00:00 +0000 UTC,3156529,,,,278.92,275.93,281.15,1033,,,36,3,140,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555362000,2019-04-15 21:00:00 +0000 UTC,3156529,,,,276.9,273.15,280.15,1033,,,42,2,200,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555365600,2019-04-15 22:00:00 +0000 UTC,3156529,,,,275.52,272.04,278.71,1033,,,55,1,130,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555369200,2019-04-15 23:00:00 +0000 UTC,3156529,,,,274.7,271.48,278.71,1033,,,64,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555372800,2019-04-16 00:00:00 +0000 UTC,3156529,,,,273.58,270.93,276.48,1034,,,92,1,60,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555376400,2019-04-16 01:00:00 +0000 UTC,3156529,,,,272.78,270.37,275.15,1034,,,80,1,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555380000,2019-04-16 02:00:00 +0000 UTC,3156529,,,,272.4,270.37,274.15,1034,,,86,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555383600,2019-04-16 03:00:00 +0000 UTC,3156529,,,,272.15,269.82,274.15,1034,,,79,1,20,,,,,,,,,0,800,Clear,Sky is Clear,01n
1555387200,2019-04-16 04:00:00 +0000 UTC,3156529,,,,272,269.26,273.15,1034,,,79,1,30,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555390800,2019-04-16 05:00:00 +0000 UTC,3156529,,,,272.48,269.82,274.26,1034,,,79,2,20,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555394400,2019-04-16 06:00:00 +0000 UTC,3156529,,,,273.95,270.93,276.48,1034,,,74,1,40,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555398000,2019-04-16 07:00:00 +0000 UTC,3156529,,,,276.36,274.26,279.26,1034,,,64,1,0,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555401600,2019-04-16 08:00:00 +0000 UTC,3156529,,,,278.87,276.48,281.48,1034,,,56,2,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555405200,2019-04-16 09:00:00 +0000 UTC,3156529,,,,280.53,279.15,282.04,1035,,,48,2,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555408800,2019-04-16 10:00:00 +0000 UTC,3156529,,,,281.55,279.26,283.15,1034,,,42,3,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555412400,2019-04-16 11:00:00 +0000 UTC,3156529,,,,282.16,280.15,284.26,1034,,,42,3,50,,,,,,,,,0,800,Clear,Sky is Clear,01d
1555416000,2019-04-16 12:00:00 +0000 UTC,3156529,,,,282.45,281.15,284.26,1033,,,34,5,60,,,,,,,,,0,800,Clear,Sky is Clear,01d
