Date,GF-Ferjeleia,GF-Glasshytta,GF-Isegran,GF-Kasernen,GF-Laboratoriegaten,GF-Magenta,GF-Mormors,GF-Pumpehuset,Totalt
2019-03-05 16:00:00,129,35,0,11,0,11,59,35,280
2019-03-05 17:00:00,94,23,0,0,11,23,70,11,232
2019-03-05 18:00:00,35,23,23,11,70,23,35,11,231
2019-03-05 19:00:00,23,11,23,11,11,0,153,0,232
2019-03-05 20:00:00,11,11,11,0,0,0,35,0,68
2019-03-05 21:00:00,11,0,23,0,35,0,0,0,69
2019-03-05 22:00:00,0,0,0,0,0,23,0,0,23
2019-03-05 23:00:00,0,0,0,0,0,0,0,0,0
2019-03-06 00:00:00,0,0,0,0,0,0,23,0,23
2019-03-06 01:00:00,0,0,0,0,0,0,0,0,0
2019-03-06 02:00:00,0,0,0,0,0,0,11,0,11
2019-03-06 03:00:00,0,0,0,0,0,0,0,0,0
2019-03-06 04:00:00,0,0,0,0,0,0,0,0,0
2019-03-06 05:00:00,11,0,0,0,0,0,0,11,22
2019-03-06 06:00:00,47,0,0,0,0,0,11,0,58
2019-03-06 07:00:00,47,11,0,11,0,0,82,35,186
2019-03-06 08:00:00,106,23,23,0,0,0,59,35,246
2019-03-06 09:00:00,47,11,47,11,82,0,94,11,303
2019-03-06 10:00:00,106,0,59,23,0,0,106,23,317
2019-03-06 11:00:00,59,70,11,11,11,11,165,23,361
2019-03-06 12:00:00,70,236,82,11,0,0,82,59,540
2019-03-06 13:00:00,70,0,59,35,11,0,82,11,268
2019-03-06 14:00:00,129,59,35,11,23,23,82,59,421
2019-03-06 15:00:00,141,70,23,23,0,35,70,11,373
2019-03-06 16:00:00,23,11,11,0,23,11,70,11,160
2019-03-06 17:00:00,47,23,0,0,0,0,35,11,116
2019-03-06 18:00:00,35,59,0,11,0,0,47,0,152
2019-03-06 19:00:00,70,35,0,11,11,11,35,11,184
2019-03-06 20:00:00,0,0,0,0,0,0,70,0,70
2019-03-06 21:00:00,0,0,0,0,0,0,35,0,35
2019-03-06 22:00:00,23,0,0,11,0,0,23,0,57
2019-03-06 23:00:00,0,0,0,0,0,0,11,0,11
2019-03-07 00:00:00,0,0,0,0,0,0,11,0,11
2019-03-07 01:00:00,0,0,0,11,0,0,0,0,11
2019-03-07 02:00:00,0,0,0,0,0,0,0,0,0
2019-03-07 03:00:00,0,0,0,11,0,0,0,0,11
2019-03-07 04:00:00,11,11,0,0,0,0,11,0,33
2019-03-07 05:00:00,11,0,0,0,0,0,0,0,11
2019-03-07 06:00:00,11,0,0,0,0,0,35,0,46
2019-03-07 07:00:00,82,11,0,0,0,11,35,35,174
2019-03-07 08:00:00,94,35,0,0,0,0,23,11,163
2019-03-07 09:00:00,47,0,11,11,11,35,59,11,185
2019-03-07 10:00:00,59,47,11,0,11,59,47,35,269
2019-03-07 11:00:00,47,47,0,0,11,23,118,47,293
2019-03-07 12:00:00,23,23,11,0,0,35,106,23,221
2019-03-07 13:00:00,283,94,0,11,23,35,59,35,540
2019-03-07 14:00:00,259,47,23,0,47,59,318,47,800
2019-03-07 15:00:00,82,47,11,0,47,82,141,35,445
2019-03-07 16:00:00,129,0,11,23,0,23,129,11,326
2019-03-07 17:00:00,177,23,0,11,23,35,47,59,375
2019-03-07 18:00:00,23,11,11,11,23,11,35,0,125
2019-03-07 19:00:00,35,35,70,0,11,11,23,0,185
2019-03-07 20:00:00,35,35,0,0,11,11,23,23,138
2019-03-07 21:00:00,0,0,0,0,11,11,0,11,33
2019-03-07 22:00:00,0,11,0,0,0,0,23,0,34
2019-03-07 23:00:00,0,11,0,0,0,0,11,11,33
2019-03-08 00:00:00,11,0,0,0,0,0,0,0,11
2019-03-08 01:00:00,0,0,0,0,0,0,0,11,11
2019-03-08 02:00:00,0,0,0,0,0,0,35,0,35
2019-03-08 03:00:00,0,0,0,0,0,0,11,0,11
2019-03-08 04:00:00,11,11,0,0,0,0,0,0,22
2019-03-08 05:00:00,23,11,0,0,0,0,23,0,57
2019-03-08 06:00:00,35,0,11,0,0,0,11,0,57
2019-03-08 07:00:00,70,0,0,0,23,0,11,23,127
2019-03-08 08:00:00,118,47,23,0,0,11,23,118,340
2019-03-08 09:00:00,106,11,11,0,35,11,47,0,221
2019-03-08 10:00:00,94,23,23,0,0,0,47,47,234
2019-03-08 11:00:00,35,59,11,11,11,0,82,11,220
2019-03-08 12:00:00,165,118,59,0,59,11,47,47,506
2019-03-08 13:00:00,94,118,35,0,23,23,70,11,374
2019-03-08 14:00:00,342,35,47,0,35,35,106,23,623
2019-03-08 15:00:00,106,82,35,0,23,11,94,23,374
2019-03-08 16:00:00,47,70,11,11,23,47,94,70,373
2019-03-08 17:00:00,118,23,23,11,23,0,70,35,303
2019-03-08 18:00:00,11,47,23,11,11,23,94,35,255
2019-03-08 19:00:00,35,23,0,11,23,59,23,0,174
2019-03-08 20:00:00,23,0,0,0,0,35,23,0,81
2019-03-08 21:00:00,35,11,0,11,0,11,23,47,138
2019-03-08 22:00:00,0,11,0,11,0,23,35,23,103
2019-03-08 23:00:00,11,23,0,0,35,35,47,0,151
2019-03-09 00:00:00,59,11,0,0,11,70,35,35,221
2019-03-09 01:00:00,0,0,0,11,0,35,59,35,140
2019-03-09 02:00:00,11,0,0,11,11,0,23,0,56
2019-03-09 03:00:00,11,0,0,0,0,23,11,0,45
2019-03-09 04:00:00,0,0,0,0,0,0,11,0,11
2019-03-09 05:00:00,0,0,0,0,0,0,23,0,23
2019-03-09 06:00:00,0,0,0,0,0,0,11,0,11
2019-03-09 07:00:00,11,11,11,0,0,0,23,0,56
2019-03-09 08:00:00,0,0,0,0,0,0,47,0,47
2019-03-09 09:00:00,35,11,0,0,11,11,59,0,127
2019-03-09 10:00:00,23,35,0,0,23,35,106,0,222
2019-03-09 11:00:00,47,94,0,0,11,35,82,11,280
2019-03-09 12:00:00,35,212,11,0,23,23,200,0,504
2019-03-09 13:00:00,118,94,23,11,0,35,236,0,517
2019-03-09 14:00:00,59,188,11,11,23,70,342,23,727
2019-03-09 15:00:00,82,106,0,23,23,70,118,47,469
2019-03-09 16:00:00,35,70,0,11,11,23,106,0,256
2019-03-09 17:00:00,118,35,0,0,23,23,141,0,340
2019-03-09 18:00:00,23,35,0,0,0,0,118,0,176
2019-03-09 19:00:00,47,23,0,0,0,0,11,11,92
2019-03-09 20:00:00,23,23,0,0,0,0,11,0,57
2019-03-09 21:00:00,23,0,23,11,0,23,35,23,138
2019-03-09 22:00:00,11,0,11,0,0,0,47,0,69
2019-03-09 23:00:00,59,11,11,0,0,0,35,47,163
2019-03-10 00:00:00,23,11,11,0,0,0,0,0,45
2019-03-10 01:00:00,0,11,23,0,0,0,11,11,56
2019-03-10 02:00:00,0,0,0,0,0,0,23,11,34
2019-03-10 03:00:00,0,0,0,0,0,0,23,0,23
2019-03-10 04:00:00,0,0,23,0,0,0,0,0,23
2019-03-10 05:00:00,0,0,0,0,0,0,0,0,0
2019-03-10 06:00:00,0,0,0,11,0,0,0,0,11
2019-03-10 07:00:00,0,0,0,0,0,0,0,0,0
2019-03-10 08:00:00,11,11,0,0,0,0,23,0,45
2019-03-10 09:00:00,0,11,0,11,0,0,11,0,33
2019-03-10 10:00:00,11,35,0,35,11,11,23,0,126
2019-03-10 11:00:00,106,188,35,47,0,70,200,35,681
2019-03-10 12:00:00,271,354,11,82,70,129,696,35,1648
2019-03-10 13:00:00,436,389,23,106,70,94,767,82,1967
2019-03-10 14:00:00,318,342,59,106,70,141,802,70,1908
2019-03-10 15:00:00,236,177,11,23,94,177,330,35,1083
2019-03-10 16:00:00,212,94,11,0,59,94,212,47,729
2019-03-10 17:00:00,129,35,0,0,23,35,47,23,292
2019-03-10 18:00:00,70,59,11,23,35,0,94,47,339
2019-03-10 19:00:00,23,23,23,23,11,35,35,11,184
2019-03-10 20:00:00,11,0,0,0,0,11,35,11,68
2019-03-10 21:00:00,23,59,0,0,11,35,23,0,151
2019-03-10 22:00:00,0,0,11,0,0,0,47,0,58
2019-03-10 23:00:00,0,0,23,0,0,23,0,11,57
2019-03-11 00:00:00,0,0,23,0,0,0,11,0,34
2019-03-11 01:00:00,0,0,0,0,0,0,0,0,0
2019-03-11 02:00:00,0,0,11,0,0,0,0,0,11
2019-03-11 03:00:00,0,0,11,0,0,0,0,0,11
2019-03-11 04:00:00,0,11,0,0,0,0,0,0,11
2019-03-11 05:00:00,11,11,0,0,0,0,0,0,22
2019-03-11 06:00:00,35,35,0,11,11,0,23,11,126
2019-03-11 07:00:00,106,47,0,23,0,11,11,11,209
2019-03-11 08:00:00,129,35,23,23,23,23,23,106,385
2019-03-11 09:00:00,82,59,35,35,0,0,23,23,257
2019-03-11 10:00:00,82,0,59,23,35,0,70,11,280
2019-03-11 11:00:00,59,82,11,0,0,0,59,23,234
2019-03-11 12:00:00,94,59,47,35,11,70,118,23,457
2019-03-11 13:00:00,153,70,35,23,47,47,118,82,575
2019-03-11 14:00:00,200,82,35,11,11,94,141,153,727
2019-03-11 15:00:00,212,23,47,11,23,106,59,47,528
2019-03-11 16:00:00,94,259,11,23,23,23,200,35,668
2019-03-11 17:00:00,129,11,11,11,35,200,82,23,502
2019-03-11 18:00:00,47,11,11,0,11,23,11,11,125
2019-03-11 19:00:00,35,23,23,0,0,0,59,0,140
2019-03-11 20:00:00,59,11,0,0,0,0,11,23,104
2019-03-11 21:00:00,11,0,11,0,11,0,35,0,68
2019-03-11 22:00:00,0,0,0,0,0,0,0,0,0
2019-03-11 23:00:00,0,0,0,0,0,0,23,0,23
2019-03-12 00:00:00,11,23,0,0,0,0,59,0,93
2019-03-12 01:00:00,11,11,0,0,0,0,23,0,45
2019-03-12 02:00:00,11,0,0,0,0,0,23,0,34
2019-03-12 03:00:00,0,0,0,11,0,0,23,11,45
2019-03-12 04:00:00,11,11,0,11,0,0,47,0,80
2019-03-12 05:00:00,0,0,0,23,0,0,23,0,46
2019-03-12 06:00:00,11,35,0,11,0,0,11,11,79
2019-03-12 07:00:00,70,35,0,11,0,0,35,23,174
2019-03-12 08:00:00,94,23,35,11,11,11,118,35,338
2019-03-12 09:00:00,59,23,11,0,23,23,70,23,232
2019-03-12 10:00:00,70,47,35,11,23,11,129,35,361
2019-03-12 11:00:00,59,35,23,0,59,23,129,47,375
2019-03-12 12:00:00,94,70,47,23,11,23,153,59,480
2019-03-12 13:00:00,129,118,47,11,23,47,377,94,846
2019-03-12 14:00:00,153,70,23,35,35,11,165,23,515
2019-03-12 15:00:00,118,47,47,23,47,11,70,11,374
2019-03-12 16:00:00,94,23,0,0,23,0,118,0,258
2019-03-12 17:00:00,47,0,0,11,0,11,70,11,150
2019-03-12 18:00:00,11,11,0,0,23,0,59,11,115
2019-03-12 19:00:00,106,23,0,0,11,23,59,0,222
2019-03-12 20:00:00,35,11,0,0,0,11,23,0,80
2019-03-12 21:00:00,47,0,0,0,0,0,0,23,70
2019-03-12 22:00:00,23,0,0,0,0,11,0,0,34
2019-03-12 23:00:00,0,0,0,0,0,0,0,11,11
2019-03-13 00:00:00,11,0,0,0,0,0,11,0,22
2019-03-13 01:00:00,0,0,0,0,0,0,0,0,0
2019-03-13 02:00:00,0,0,0,0,0,0,0,0,0
2019-03-13 03:00:00,0,11,0,0,0,0,11,0,22
2019-03-13 04:00:00,11,11,0,0,0,0,0,0,22
2019-03-13 05:00:00,23,0,0,0,0,0,11,11,45
2019-03-13 06:00:00,70,11,0,0,0,0,11,0,92
2019-03-13 07:00:00,106,35,23,0,0,0,47,23,234
2019-03-13 08:00:00,106,11,47,0,11,0,11,35,221
2019-03-13 09:00:00,35,11,11,0,23,0,47,47,174
2019-03-13 10:00:00,35,47,35,11,70,0,35,59,292
2019-03-13 11:00:00,47,11,0,11,11,23,70,23,196
2019-03-13 12:00:00,59,59,11,0,23,0,70,35,257
2019-03-13 13:00:00,35,35,0,11,35,11,82,0,209
2019-03-13 14:00:00,141,59,0,0,0,11,94,0,305
2019-03-13 15:00:00,35,11,35,23,11,11,70,47,243
2019-03-13 16:00:00,47,47,11,0,0,0,35,23,163
2019-03-13 17:00:00,59,0,23,0,0,0,23,11,116
2019-03-13 18:00:00,35,0,0,0,11,0,70,35,151
2019-03-13 19:00:00,106,11,0,0,11,0,0,11,139
2019-03-13 20:00:00,47,0,0,0,23,0,23,11,104
2019-03-13 21:00:00,0,11,0,0,11,0,0,23,45
2019-03-13 22:00:00,0,11,0,11,11,0,11,0,44
2019-03-13 23:00:00,0,0,0,0,0,11,23,0,34
2019-03-14 00:00:00,0,0,0,0,0,0,11,0,11
2019-03-14 01:00:00,11,0,0,0,0,0,11,0,22
2019-03-14 02:00:00,11,0,0,0,0,0,0,0,11
2019-03-14 03:00:00,11,0,0,0,0,0,11,11,33
2019-03-14 04:00:00,0,0,0,0,0,0,0,0,0
2019-03-14 05:00:00,11,0,0,0,0,0,0,0,11
2019-03-14 06:00:00,23,0,0,0,0,0,59,11,93
2019-03-14 07:00:00,82,11,0,0,0,0,59,23,175
2019-03-14 08:00:00,70,35,47,0,11,0,11,11,185
2019-03-14 09:00:00,47,35,35,0,35,11,35,0,198
2019-03-14 10:00:00,47,11,59,0,11,11,23,23,185
2019-03-14 11:00:00,82,94,23,0,0,35,129,11,374
2019-03-14 12:00:00,106,47,47,23,23,23,118,23,410
2019-03-14 13:00:00,129,47,11,0,11,35,106,35,374
2019-03-14 14:00:00,82,106,35,11,59,47,165,23,528
2019-03-14 15:00:00,141,47,70,23,11,23,118,23,456
2019-03-14 16:00:00,118,70,11,35,0,23,35,23,315
2019-03-14 17:00:00,23,23,0,23,0,23,82,0,174
2019-03-14 18:00:00,35,35,0,11,23,59,35,11,209
2019-03-14 19:00:00,47,23,0,0,11,47,59,0,187
2019-03-14 20:00:00,0,11,0,0,0,23,0,0,34
2019-03-14 21:00:00,11,0,0,0,0,0,0,11,22
2019-03-14 22:00:00,11,0,0,0,0,0,23,0,34
2019-03-14 23:00:00,47,35,0,0,11,35,11,11,150
2019-03-15 00:00:00,11,82,0,0,0,0,11,0,104
2019-03-15 01:00:00,0,23,0,0,11,11,0,0,45
2019-03-15 02:00:00,0,0,0,0,0,0,0,0,0
2019-03-15 03:00:00,0,0,0,0,0,0,0,0,0
2019-03-15 04:00:00,0,0,0,35,0,0,0,0,35
2019-03-15 05:00:00,0,0,0,0,0,0,0,0,0
2019-03-15 06:00:00,23,11,0,0,0,0,11,0,45
2019-03-15 07:00:00,94,0,11,11,0,0,11,35,162
2019-03-15 08:00:00,141,35,11,0,0,11,59,106,363
2019-03-15 09:00:00,70,0,11,0,35,0,23,11,150
2019-03-15 10:00:00,59,35,23,0,23,11,82,47,280
2019-03-15 11:00:00,59,59,47,23,23,47,82,23,363
2019-03-15 12:00:00,295,59,35,11,23,59,224,35,741
2019-03-15 13:00:00,118,70,0,11,11,11,59,11,291
2019-03-15 14:00:00,259,47,23,11,23,23,70,35,491
2019-03-15 15:00:00,70,82,35,0,0,11,70,11,279
2019-03-15 16:00:00,82,35,0,0,0,35,82,0,234
2019-03-15 17:00:00,23,35,0,11,0,0,70,0,139
2019-03-15 18:00:00,59,11,11,23,0,35,47,11,197
2019-03-15 19:00:00,94,0,0,0,0,0,35,0,129
2019-03-15 20:00:00,35,0,0,0,0,23,59,0,117
2019-03-15 21:00:00,23,23,0,23,23,70,35,11,208
2019-03-15 22:00:00,35,0,0,23,0,0,59,0,117
2019-03-15 23:00:00,23,23,0,11,0,35,35,0,127
2019-03-16 00:00:00,11,0,0,11,0,35,35,23,115
2019-03-16 01:00:00,11,0,0,0,11,23,35,0,80
2019-03-16 02:00:00,11,0,0,11,0,11,11,0,44
2019-03-16 03:00:00,11,0,0,0,11,0,23,0,45
2019-03-16 04:00:00,0,0,0,0,0,0,23,0,23
2019-03-16 05:00:00,0,0,0,0,0,0,47,0,47
2019-03-16 06:00:00,0,11,0,0,0,0,23,0,34
2019-03-16 07:00:00,11,47,0,0,0,0,47,0,105
2019-03-16 08:00:00,0,35,0,11,0,0,59,0,105
2019-03-16 09:00:00,11,23,0,23,11,0,35,0,103
2019-03-16 10:00:00,23,59,0,0,23,0,70,23,198
2019-03-16 11:00:00,59,165,0,11,35,47,141,35,493
2019-03-16 12:00:00,141,306,0,35,11,153,389,35,1070
2019-03-16 13:00:00,212,141,0,59,47,94,448,59,1060
2019-03-16 14:00:00,236,259,23,0,47,70,377,35,1047
2019-03-16 15:00:00,247,141,0,70,94,106,365,47,1070
2019-03-16 16:00:00,212,59,11,35,177,59,129,35,717
2019-03-16 17:00:00,129,47,0,23,35,11,59,11,315
2019-03-16 18:00:00,106,47,0,0,11,70,82,0,316
2019-03-16 19:00:00,153,35,11,11,23,0,70,0,303
2019-03-16 20:00:00,35,0,0,0,0,0,23,0,58
2019-03-16 21:00:00,11,0,0,0,23,0,82,11,127
2019-03-16 22:00:00,70,11,0,0,11,0,70,11,173
2019-03-16 23:00:00,23,0,0,0,11,0,59,0,93
2019-03-17 00:00:00,0,0,0,0,0,0,47,0,47
2019-03-17 01:00:00,11,11,0,0,0,0,35,0,57
2019-03-17 02:00:00,0,0,0,0,0,0,59,0,59
2019-03-17 03:00:00,11,0,0,0,0,0,47,11,69
2019-03-17 04:00:00,0,0,0,0,0,0,59,0,59
2019-03-17 05:00:00,0,0,0,0,0,0,47,0,47
2019-03-17 06:00:00,0,0,0,0,0,0,70,0,70
2019-03-17 07:00:00,0,0,0,0,0,0,35,0,35
2019-03-17 08:00:00,23,23,0,0,0,0,47,11,104
2019-03-17 09:00:00,0,23,0,0,0,0,59,0,82
2019-03-17 10:00:00,23,11,0,0,0,0,94,0,128
2019-03-17 11:00:00,11,11,0,0,0,11,82,0,115
2019-03-17 12:00:00,59,47,11,11,35,35,153,0,351
2019-03-17 13:00:00,47,507,0,11,35,23,106,11,740
2019-03-17 14:00:00,35,82,0,23,0,59,70,11,280
2019-03-17 15:00:00,59,47,11,23,47,82,59,0,328
2019-03-17 16:00:00,11,47,0,0,11,23,94,0,186
2019-03-17 17:00:00,35,11,0,11,11,23,35,35,161
2019-03-17 18:00:00,35,35,23,11,11,11,70,23,219
2019-03-17 19:00:00,11,59,0,0,0,0,70,0,140
2019-03-17 20:00:00,23,0,0,11,11,0,23,0,68
2019-03-17 21:00:00,0,0,0,11,11,0,11,11,44
2019-03-17 22:00:00,11,0,11,0,0,0,11,0,33
2019-03-17 23:00:00,11,0,0,0,0,0,0,0,11
2019-03-18 00:00:00,0,0,0,0,0,0,0,0,0
2019-03-18 01:00:00,0,0,0,0,0,0,23,0,23
2019-03-18 02:00:00,0,0,0,0,0,0,0,0,0
2019-03-18 03:00:00,0,0,0,0,0,0,0,0,0
2019-03-18 04:00:00,0,0,0,0,0,0,0,0,0
2019-03-18 05:00:00,0,23,0,0,0,0,35,0,58
2019-03-18 06:00:00,47,11,0,0,0,0,23,11,92
2019-03-18 07:00:00,70,23,11,11,0,0,23,23,161
2019-03-18 08:00:00,82,11,0,0,0,0,82,59,234
2019-03-18 09:00:00,153,59,11,0,11,0,59,11,304
2019-03-18 10:00:00,59,35,0,0,0,0,106,0,200
2019-03-18 11:00:00,59,47,0,0,11,11,70,35,233
2019-03-18 12:00:00,188,153,35,35,11,47,153,70,692
2019-03-18 13:00:00,106,23,94,11,11,35,153,35,468
2019-03-18 14:00:00,236,59,47,23,0,0,165,59,589
2019-03-18 15:00:00,224,94,35,0,11,23,177,47,611
2019-03-18 16:00:00,129,11,23,35,23,0,82,23,326
2019-03-18 17:00:00,129,59,0,11,11,23,47,35,315
2019-03-18 18:00:00,47,35,11,0,23,0,82,11,209
2019-03-18 19:00:00,59,177,0,0,0,23,47,0,306
2019-03-18 20:00:00,11,11,0,0,0,11,0,0,33
2019-03-18 21:00:00,11,0,0,0,0,0,35,0,46
2019-03-18 22:00:00,11,0,0,0,0,0,23,0,34
2019-03-18 23:00:00,11,23,0,0,0,0,0,0,34
2019-03-19 00:00:00,0,0,0,0,0,0,0,0,0
2019-03-19 01:00:00,11,0,0,0,0,0,11,0,22
2019-03-19 02:00:00,11,0,0,0,0,0,0,0,11
2019-03-19 03:00:00,0,0,0,0,0,0,0,0,0
2019-03-19 04:00:00,0,0,0,0,0,0,11,0,11
2019-03-19 05:00:00,47,0,0,0,0,0,23,0,70
2019-03-19 06:00:00,47,0,0,0,0,0,11,0,58
2019-03-19 07:00:00,118,0,0,0,0,0,47,11,176
2019-03-19 08:00:00,118,11,47,0,0,11,70,59,316
2019-03-19 09:00:00,47,47,23,11,0,0,106,23,257
2019-03-19 10:00:00,165,35,35,11,23,0,118,11,398
2019-03-19 11:00:00,94,47,23,11,11,23,165,47,421
2019-03-19 12:00:00,129,224,0,11,23,47,141,70,645
2019-03-19 13:00:00,177,129,82,23,59,35,129,47,681
2019-03-19 14:00:00,271,141,11,11,35,94,177,70,810
2019-03-19 15:00:00,165,94,11,11,11,47,177,23,539
2019-03-19 16:00:00,188,82,11,23,11,0,70,23,408
2019-03-19 17:00:00,188,35,11,0,11,11,94,11,361
2019-03-19 18:00:00,70,23,11,11,23,11,118,59,326
2019-03-19 19:00:00,118,23,0,0,0,0,70,11,222
2019-03-19 20:00:00,47,94,0,0,0,0,59,11,211
2019-03-19 21:00:00,94,11,0,11,11,11,47,0,185
2019-03-19 22:00:00,23,0,0,0,0,23,11,0,57
2019-03-19 23:00:00,11,0,0,0,0,0,35,0,46
2019-03-20 00:00:00,0,0,0,0,0,0,35,11,46
2019-03-20 01:00:00,0,0,0,0,0,0,23,0,23
2019-03-20 02:00:00,11,0,0,0,0,0,23,0,34
2019-03-20 03:00:00,0,0,0,0,0,0,11,0,11
2019-03-20 04:00:00,0,0,0,0,0,0,0,0,0
2019-03-20 05:00:00,0,0,0,0,0,0,23,0,23
2019-03-20 06:00:00,23,35,0,0,0,11,11,11,91
2019-03-20 07:00:00,94,11,0,11,0,11,59,0,186
2019-03-20 08:00:00,188,23,23,0,0,11,82,106,433
2019-03-20 09:00:00,94,23,35,11,11,0,59,0,233
2019-03-20 10:00:00,200,59,47,11,11,35,118,35,516
2019-03-20 11:00:00,153,141,0,23,47,47,153,47,611
2019-03-20 12:00:00,153,94,35,35,11,59,177,23,587
2019-03-20 13:00:00,59,94,70,0,35,47,188,118,611
2019-03-20 14:00:00,200,82,0,0,23,59,247,47,658
2019-03-20 15:00:00,224,23,11,0,35,70,141,59,563
2019-03-20 16:00:00,141,70,23,59,23,47,70,35,468
2019-03-20 17:00:00,129,35,0,0,59,23,118,11,375
2019-03-20 18:00:00,106,70,11,35,47,35,59,0,363
2019-03-20 19:00:00,141,47,11,0,0,11,35,35,280
2019-03-20 20:00:00,82,11,0,0,0,23,47,11,174
2019-03-20 21:00:00,11,0,0,11,0,0,23,0,45
2019-03-20 22:00:00,82,0,0,0,0,11,0,0,93
2019-03-20 23:00:00,23,0,11,0,0,11,11,0,56
2019-03-21 00:00:00,0,11,0,0,0,11,11,0,33
2019-03-21 01:00:00,0,11,11,0,0,0,11,0,33
2019-03-21 02:00:00,0,0,23,0,0,0,23,0,46
2019-03-21 03:00:00,0,0,35,0,0,0,11,11,57
2019-03-21 04:00:00,0,0,23,0,0,0,0,0,23
2019-03-21 05:00:00,82,0,23,0,0,0,0,11,116
2019-03-21 06:00:00,47,23,23,0,0,0,11,11,115
2019-03-21 07:00:00,47,0,11,0,0,11,47,23,139
2019-03-21 08:00:00,141,70,11,0,0,0,23,47,292
2019-03-21 09:00:00,82,11,0,23,0,11,59,0,186
2019-03-21 10:00:00,82,47,82,11,0,0,188,35,445
2019-03-21 11:00:00,141,23,23,23,35,35,153,11,444
2019-03-21 12:00:00,165,47,47,0,47,35,212,23,576
2019-03-21 13:00:00,129,129,11,23,23,23,153,23,514
2019-03-21 14:00:00,165,35,35,11,59,35,118,59,517
2019-03-21 15:00:00,141,23,11,35,11,59,141,11,432
2019-03-21 16:00:00,70,82,11,23,47,118,82,23,456
2019-03-21 17:00:00,106,23,0,11,0,23,106,11,280
2019-03-21 18:00:00,129,11,0,11,47,23,11,11,243
2019-03-21 19:00:00,70,35,11,0,23,11,11,0,161
2019-03-21 20:00:00,70,23,11,11,23,23,47,0,208
2019-03-21 21:00:00,11,35,0,23,35,0,23,0,127
2019-03-21 22:00:00,11,11,0,0,0,11,35,11,79
2019-03-21 23:00:00,0,23,0,0,0,11,11,11,56
2019-03-22 00:00:00,0,0,0,0,0,0,23,0,23
2019-03-22 01:00:00,0,0,0,0,0,0,0,0,0
2019-03-22 02:00:00,11,0,0,0,0,0,0,0,11
2019-03-22 03:00:00,0,0,0,0,0,0,0,0,0
2019-03-22 04:00:00,11,0,0,0,0,0,11,0,22
2019-03-22 05:00:00,11,0,0,0,0,0,23,0,34
2019-03-22 06:00:00,70,35,11,0,0,0,70,11,197
2019-03-22 07:00:00,70,23,11,0,0,0,70,23,197
2019-03-22 08:00:00,94,47,11,0,0,23,82,70,327
2019-03-22 09:00:00,59,35,0,11,0,0,70,35,210
2019-03-22 10:00:00,59,11,0,0,0,11,82,70,233
2019-03-22 11:00:00,129,70,0,0,47,35,153,11,445
2019-03-22 12:00:00,153,70,35,0,11,35,94,59,457
2019-03-22 13:00:00,153,129,0,0,0,0,141,23,446
2019-03-22 14:00:00,165,11,23,0,11,47,141,35,433
2019-03-22 15:00:00,118,47,23,0,11,11,118,11,339
2019-03-22 16:00:00,70,35,0,0,11,23,82,23,244
2019-03-22 17:00:00,47,23,0,11,0,11,70,11,173
2019-03-22 18:00:00,35,0,0,0,11,23,82,0,151
2019-03-22 19:00:00,47,0,0,0,0,11,70,0,128
2019-03-22 20:00:00,11,23,0,0,0,59,47,0,140
2019-03-22 21:00:00,23,23,0,0,11,23,47,0,127
2019-03-22 22:00:00,118,11,0,0,0,11,11,0,151
2019-03-22 23:00:00,0,0,0,0,0,35,35,0,70
2019-03-23 00:00:00,35,0,0,0,0,23,82,11,151
2019-03-23 01:00:00,11,0,0,0,0,47,35,11,104
2019-03-23 02:00:00,70,0,0,0,0,11,0,0,81
2019-03-23 03:00:00,0,0,11,0,0,0,35,0,46
2019-03-23 04:00:00,0,0,11,0,0,0,0,0,11
2019-03-23 05:00:00,0,0,0,0,0,0,11,0,11
2019-03-23 06:00:00,0,0,0,11,0,0,47,11,69
2019-03-23 07:00:00,11,0,0,0,0,0,35,0,46
2019-03-23 08:00:00,11,0,11,0,0,0,11,0,33
2019-03-23 09:00:00,82,35,0,11,11,0,82,0,221
2019-03-23 10:00:00,59,129,35,11,11,23,165,70,503
2019-03-23 11:00:00,141,129,0,35,11,59,295,35,705
2019-03-23 12:00:00,247,271,0,11,94,153,531,23,1330
2019-03-23 13:00:00,295,200,0,59,59,212,649,59,1533
2019-03-23 14:00:00,283,165,35,70,59,165,519,35,1331
2019-03-23 15:00:00,200,94,23,0,23,59,295,23,717
2019-03-23 16:00:00,177,70,0,47,35,118,224,47,718
2019-03-23 17:00:00,188,59,11,11,11,59,141,82,562
2019-03-23 18:00:00,94,82,23,11,11,0,94,11,326
2019-03-23 19:00:00,59,35,0,23,23,11,94,23,268
2019-03-23 20:00:00,23,11,0,11,0,0,35,23,103
2019-03-23 21:00:00,23,23,0,0,0,0,47,11,104
2019-03-23 22:00:00,11,11,0,0,0,11,47,23,103
2019-03-23 23:00:00,23,0,0,0,0,0,11,0,34
2019-03-24 00:00:00,118,11,0,0,0,0,11,11,151
2019-03-24 01:00:00,141,0,0,0,0,0,23,23,187
2019-03-24 02:00:00,0,11,0,0,0,0,35,23,69
2019-03-24 03:00:00,11,0,0,0,0,0,0,0,11
2019-03-24 04:00:00,0,0,0,0,0,0,0,0,0
2019-03-24 05:00:00,0,0,0,0,0,0,0,0,0
2019-03-24 06:00:00,11,0,0,0,0,0,11,11,33
2019-03-24 07:00:00,0,0,0,0,0,0,23,0,23
